ID;Tipo;Height;Width
1551771;dog;480;264
1701520;dog;400;300
1864191;cat;300;400
1058194;dog;480;640
1092166;dog;480;360
1369253;cat;640;640
1367528;dog;480;640
1275963;dog;480;360
1478422;dog;480;360
1055071;dog;400;400
1738348;dog;439;600
1239938;dog;311;640
1452528;dog;399;345
1922755;dog;480;360
1502732;cat;479;356
1662389;cat;266;400
1250664;cat;400;328
1479614;dog;225;400
1066891;dog;480;360
1294157;cat;300;400
1061192;cat;361;639
1877250;cat;480;270
1447385;cat;480;640
1869954;cat;478;640
1637629;dog;480;360
1230346;dog;299;400
1042800;dog;319;400
1123372;cat;300;400
1981338;dog;271;400
1307118;cat;300;400
1543660;cat;300;400
1073355;dog;480;360
1183361;dog;300;400
1654260;dog;256;399
1276763;cat;399;339
1854299;dog;300;400
1824926;dog;400;400
1353192;dog;480;428
1576792;cat;400;299
1479569;cat;640;640
1878668;cat;400;300
1061611;cat;480;443
1243066;cat;480;640
1528010;dog;480;270
1586468;cat;225;400
1513765;dog;480;360
1867617;cat;300;400
1953754;cat;400;307
1368535;cat;480;640
1058959;dog;480;360
1545502;cat;640;640
1620591;cat;400;286
1044944;dog;456;639
1468199;cat;400;299
1207175;cat;240;320
1597083;dog;480;270
1343038;dog;266;400
1748101;dog;300;400
1004092;cat;300;400
1532619;cat;300;400
1752417;cat;300;400
1980441;dog;480;288
1253179;dog;266;399
1894279;cat;300;400
1811449;cat;480;640
1715712;cat;300;400
1763533;dog;360;640
1959151;dog;480;360
1775056;dog;400;300
1387158;dog;480;360
1268672;dog;371;400
1263825;cat;480;640
1336862;dog;300;400
1850474;dog;400;300
1238704;dog;288;480
1959947;cat;480;640
1681820;cat;400;300
1282197;cat;300;400
1740902;dog;300;400
1045283;cat;372;400
1128574;cat;267;400
1807022;dog;427;640
1394554;dog;427;640
1588843;dog;478;640
1257920;dog;120;180
1467370;dog;300;400
1735603;dog;480;480
1634445;dog;360;640
1136451;cat;400;400
1346230;cat;231;301
1776813;dog;360;640
1533801;dog;439;640
1026993;dog;300;400
1835992;cat;300;400
1253136;dog;480;383
1399939;cat;225;400
1748288;cat;480;640
1946088;dog;400;300
1585441;dog;400;400
1206724;cat;301;400
1406530;dog;267;400
1919871;cat;400;400
1130809;dog;400;300
1704538;dog;300;400
1896174;cat;266;400
1686976;dog;400;364
1223842;cat;480;360
1327031;dog;300;400
1570051;cat;360;640
1948046;cat;478;640
1393002;cat;480;404
1464804;cat;360;640
1224367;cat;300;400
1837557;dog;266;400
1341439;dog;394;296
1335097;cat;300;400
1003712;cat;400;400
1916236;cat;360;640
1254092;cat;300;400
1935201;dog;360;640
1857272;dog;225;400
1978188;cat;341;639
1605102;dog;300;400
1107161;dog;400;300
1152747;cat;480;640
1210186;cat;360;640
1662597;dog;266;400
1536107;dog;300;400
1908926;dog;480;483
1046998;dog;400;301
1147458;dog;480;270
1812571;dog;480;270
1930222;cat;300;400
1998043;cat;361;640
1694349;dog;479;270
1665586;dog;400;300
1106298;cat;400;300
1241019;dog;400;300
1000362;cat;303;400
1519584;dog;300;400
1636577;cat;480;360
1943317;dog;299;400
1993844;dog;480;360
1786346;cat;480;360
1445024;cat;425;640
1209631;cat;300;400
1898636;cat;300;400
1957404;dog;480;640
1660425;cat;300;225
1491052;dog;400;320
1985547;cat;400;300
1726256;dog;480;640
1090329;dog;480;360
1203256;dog;266;400
1719177;dog;400;225
1152707;cat;400;300
1022687;cat;300;400
1033802;cat;640;480
1792922;cat;640;640
1130243;cat;480;270
1198616;dog;300;400
1378533;dog;113;150
1265994;dog;196;400
1421799;dog;266;400
1863785;cat;480;360
1586903;dog;300;400
1774086;cat;400;300
1639973;dog;480;360
1850660;cat;480;360
1069328;dog;399;320
1095893;dog;300;400
1823412;dog;225;400
1626157;cat;300;400
1361102;dog;400;300
1754398;cat;480;360
1316661;cat;400;300
1353367;dog;400;300
1250421;dog;300;400
1755671;dog;425;640
1789239;dog;430;605
1631084;dog;640;640
1004218;cat;300;400
1130697;dog;400;261
1551857;cat;480;360
1963005;dog;300;400
1621234;cat;480;640
1351416;dog;400;300
1107036;cat;480;640
1477723;dog;480;405
1865707;cat;398;400
1132360;dog;300;400
1948569;cat;300;400
1899940;cat;400;400
1377494;cat;300;400
1260867;cat;480;270
1045748;cat;300;400
1930391;cat;300;400
1656891;dog;113;150
1320198;cat;300;400
1385621;dog;480;360
1415566;dog;400;300
1370014;dog;300;400
1459003;dog;320;240
1755232;dog;480;270
1415427;dog;400;300
1270409;cat;300;400
1406648;cat;480;270
1419139;cat;480;640
1735030;dog;267;400
1530830;dog;267;400
1192874;dog;400;300
1728392;cat;266;400
1477740;cat;480;640
1864901;cat;300;400
1226367;cat;300;400
1109590;dog;480;640
1769504;dog;480;471
1036925;dog;480;360
1050909;cat;478;640
1658539;dog;289;399
1937005;dog;400;299
1692963;cat;399;640
1052990;dog;300;400
1587105;cat;400;300
1229982;cat;300;400
1437968;cat;400;267
1237904;cat;480;320
1117745;cat;300;400
1122529;cat;300;400
1284489;dog;480;360
1415014;dog;480;640
1239390;dog;400;299
1871370;dog;275;400
1655051;dog;360;640
1288844;dog;480;360
1344355;cat;480;360
1258017;dog;480;270
1552770;dog;480;270
1122079;cat;480;474
1331477;cat;300;400
1558677;cat;267;400
1381619;dog;400;300
1460556;cat;480;640
1332225;dog;225;400
1728261;cat;480;360
1237663;dog;480;360
1101458;cat;480;360
1423297;dog;300;400
1203653;dog;360;640
1871595;dog;365;400
1850932;cat;299;400
1426003;cat;300;400
1103585;cat;480;640
1629549;dog;480;360
1263679;dog;310;504
1237916;dog;307;400
1316253;cat;300;400
1219413;dog;300;400
1268147;dog;480;480
1053466;dog;480;309
1604814;dog;376;289
1808183;dog;480;270
1249470;dog;360;640
1281495;cat;293;400
1954578;cat;480;639
1028723;cat;300;400
1803362;cat;640;640
1230927;cat;225;400
1564350;dog;300;225
1763843;dog;470;488
1564648;dog;480;640
1708267;cat;480;360
1348683;dog;480;270
1144142;cat;400;300
1428460;dog;428;465
1966856;cat;480;356
1780646;dog;300;400
1918693;dog;400;300
1165596;cat;300;400
1165192;cat;225;127
1103792;dog;300;400
1801185;cat;467;640
1768963;dog;480;640
1146530;dog;400;300
1290217;dog;400;400
1526178;dog;400;225
1809736;cat;414;310
1293438;cat;399;266
1987808;dog;480;360
1201450;cat;480;359
1787879;cat;480;640
1938766;cat;400;299
1576854;cat;308;400
1097330;dog;267;400
1233135;cat;480;640
1382020;dog;360;203
1301505;cat;300;400
1623977;cat;480;360
1228171;cat;480;640
1908015;cat;395;400
1896315;dog;400;300
1920514;cat;400;285
1848443;cat;400;300
1284577;dog;300;400
1409898;cat;400;294
1086248;cat;480;270
1575897;dog;400;300
1202223;cat;480;360
1067034;cat;400;300
1550749;dog;480;360
1755404;cat;360;640
1874458;cat;300;400
1113407;dog;480;427
1649161;cat;300;400
1641469;dog;400;300
1729754;cat;480;640
1781947;dog;480;360
1126937;dog;400;300
1377175;cat;480;360
1970855;cat;300;400
1317459;dog;400;290
1170452;cat;400;300
1530760;dog;400;241
1970343;dog;360;640
1180370;dog;267;400
1343861;cat;480;640
1584599;dog;480;270
1412208;dog;480;360
1817316;cat;480;360
1747918;dog;300;400
1339086;dog;480;360
1923702;dog;480;270
1423467;dog;480;360
1940233;cat;480;360
1868504;cat;360;640
1965515;cat;480;360
1867109;cat;360;640
1242494;cat;480;289
1839080;cat;360;640
1730899;cat;300;400
1825810;dog;400;300
1407352;cat;300;400
1930185;cat;286;400
1028665;dog;479;345
1258697;dog;177;400
1153939;cat;575;640
1512777;cat;300;400
1283832;cat;225;400
1818921;dog;480;640
1342715;cat;299;400
1791966;dog;480;302
1215805;cat;298;400
1706711;dog;274;400
1198191;dog;400;300
1288526;dog;480;270
1074543;dog;300;225
1774745;dog;480;360
1826360;cat;400;299
1807640;dog;360;203
1675879;cat;299;223
1140881;dog;480;640
1817961;dog;300;400
1947656;cat;480;289
1880436;dog;400;302
1851494;dog;360;203
1714300;cat;480;360
1139407;dog;400;303
1766468;dog;400;300
1797346;dog;300;400
1404216;dog;300;400
1950297;cat;480;270
1323762;cat;480;360
1670170;dog;400;400
1186549;dog;480;270
1230226;dog;400;316
1225779;dog;400;265
1956245;dog;480;312
1261990;cat;300;400
1139509;dog;300;400
1918680;dog;480;360
1571418;dog;226;399
1394511;dog;267;400
1705905;dog;480;360
1718229;dog;400;300
1014158;dog;225;400
1910544;cat;480;360
1280017;cat;480;360
1303431;dog;480;271
1076662;dog;300;400
1807055;cat;300;400
1341335;dog;400;267
1184696;cat;300;400
1757470;cat;400;240
1548904;dog;400;300
1508151;cat;300;400
1694896;dog;400;280
1865218;cat;225;399
1332565;dog;400;287
1991526;dog;266;400
1065119;cat;360;640
1247501;cat;537;640
1834071;cat;300;400
1649186;dog;480;360
1401602;cat;555;640
1915637;cat;480;360
1418164;dog;266;400
1530142;dog;400;300
1714352;dog;480;360
1499728;cat;400;300
1872129;cat;400;300
1822136;dog;267;400
1836769;dog;360;203
1558095;dog;400;300
1951825;dog;388;400
1460066;dog;480;270
1310789;dog;400;266
1679190;dog;480;360
1262821;cat;480;360
1940044;cat;300;400
1314036;cat;268;400
1436296;cat;360;640
1646464;dog;400;300
1608253;cat;160;120
1347264;cat;300;400
1505766;cat;400;267
1492308;cat;300;400
1814630;dog;300;225
1732170;cat;300;400
1263805;dog;480;360
1142732;dog;400;300
1872539;cat;400;269
1971854;dog;400;300
1320499;cat;300;400
1320803;dog;400;300
1797856;cat;384;384
1719325;cat;400;300
1640533;dog;300;400
1999916;cat;480;640
1368478;dog;480;360
1266436;dog;400;400
1392327;cat;300;400
1576065;cat;399;225
1136532;cat;300;400
1679571;dog;480;453
1502581;dog;480;402
1775375;dog;166;221
1377006;dog;480;360
1668842;dog;360;640
1376007;cat;480;360
1385576;cat;300;400
1709602;cat;425;640
1323053;cat;300;400
1501059;cat;225;400
1448122;cat;400;300
1049749;cat;300;400
1622367;dog;400;300
1774024;cat;400;300
1708695;cat;300;400
1510681;cat;309;400
1269034;cat;400;286
1811496;cat;468;480
1228633;dog;300;400
1779318;dog;479;259
1073281;cat;300;400
1923456;dog;300;400
1645036;dog;300;400
1469505;cat;360;640
1431001;cat;300;400
1657808;dog;637;640
1090641;cat;300;400
1112869;cat;272;400
1233168;dog;480;640
1577078;dog;400;299
1101307;cat;480;640
1972133;cat;640;640
1367776;dog;377;400
1090685;cat;360;640
1087130;dog;480;360
1523870;cat;473;640
1469577;cat;300;400
1340543;cat;300;400
1087247;cat;300;400
1630526;dog;299;399
1508343;cat;225;400
1765997;cat;480;360
1908760;cat;300;400
1163083;dog;300;400
1199288;dog;300;400
1068312;cat;400;300
1075523;cat;355;400
1226083;cat;400;300
1064317;cat;480;424
1970418;dog;480;270
1558724;dog;388;400
1240879;cat;400;241
1447957;cat;400;300
1496078;cat;299;400
1453671;dog;300;400
1636233;dog;480;640
1348315;dog;400;300
1930396;dog;300;400
1926136;dog;400;300
1649076;dog;480;360
1269923;dog;395;400
1056605;dog;480;270
1241475;cat;479;355
1030609;dog;480;271
1276074;dog;480;640
1969051;dog;400;240
1520799;dog;360;640
1641635;dog;300;400
1283402;cat;480;270
1912170;cat;400;225
1490333;cat;427;640
1195183;dog;481;640
1475717;dog;400;300
1202920;dog;165;165
1850241;cat;480;270
1489134;cat;300;400
1806913;cat;427;640
1659658;dog;480;360
1603909;dog;480;306
1663204;dog;300;400
1863900;dog;400;267
1254384;cat;399;265
1803301;dog;480;360
1501027;dog;480;383
1939321;cat;480;270
1864566;dog;400;300
1332134;dog;480;640
1599913;dog;480;465
1576507;dog;300;400
1192906;dog;400;225
1756761;dog;480;360
1666400;cat;299;400
1785344;dog;480;360
1846603;dog;300;400
1387827;dog;479;297
1145672;cat;480;640
1771071;cat;400;300
1448294;dog;80;60
1144291;cat;400;400
1059030;cat;480;360
1906431;cat;266;400
1988360;cat;400;225
1293364;dog;300;400
1249204;cat;400;399
1235132;dog;480;360
1231615;dog;400;269
1072991;cat;480;640
1443239;dog;360;640
1760817;cat;300;400
1143516;dog;480;360
1829058;cat;400;300
1717948;cat;478;640
1102454;cat;480;360
1331599;dog;400;281
1105000;cat;480;360
1653846;dog;225;127
1231070;dog;300;400
1266217;cat;400;320
1027412;cat;400;300
1882777;cat;300;400
1588451;dog;480;270
1971134;cat;480;640
1740273;dog;480;270
1532294;cat;300;400
1699878;dog;300;400
1950187;dog;300;400
1354205;cat;269;400
1805834;dog;360;640
1217504;cat;400;266
1328250;cat;300;400
1326903;dog;480;270
1133932;cat;480;360
1950316;cat;400;300
1574993;dog;480;360
1143670;dog;340;400
1250439;cat;480;360
1214336;cat;360;640
1345053;dog;288;400
1793617;cat;360;640
1729778;dog;300;400
1363070;cat;300;400
1774789;dog;555;640
1686542;cat;300;400
1246186;cat;400;400
1936786;dog;300;400
1154052;cat;640;640
1392821;dog;300;400
1999748;dog;480;462
1545490;dog;400;299
1798701;cat;300;400
1524112;dog;227;399
1033998;dog;216;400
1812150;dog;366;640
1554275;dog;400;299
1630725;dog;480;282
1048624;cat;300;400
1731701;cat;480;640
1460966;cat;266;400
1230614;cat;480;360
1046245;cat;300;400
1546572;cat;300;400
1978760;dog;400;300
1181336;dog;267;400
1113343;cat;480;447
1310384;dog;300;400
1026629;dog;400;400
1271665;dog;400;300
1146251;cat;480;640
1322365;cat;400;300
1168931;cat;400;300
1837459;dog;400;300
1278711;dog;300;400
1342620;dog;400;300
1684817;dog;300;400
1270530;dog;400;267
1959637;dog;400;400
1226273;dog;300;400
1217660;cat;400;639
1847161;cat;300;400
1148473;cat;300;400
1237156;cat;480;479
1858185;cat;400;400
1262875;dog;360;640
1332501;dog;400;300
1450367;cat;480;640
1582803;dog;300;400
1357483;dog;300;400
1906524;dog;300;400
1252449;dog;300;400
1565576;dog;480;360
1457700;dog;480;360
1873784;cat;400;300
1464927;dog;279;400
1899716;dog;480;640
1152268;cat;360;640
1607106;cat;300;400
1439861;dog;300;400
1524702;dog;480;480
1889797;dog;427;640
1416505;cat;300;400
1084798;cat;479;352
1696591;dog;300;400
1929571;dog;479;312
1923014;cat;480;360
1014259;cat;360;640
1606543;dog;360;640
1048058;dog;640;640
1432354;cat;300;400
1049019;dog;480;411
1084325;dog;299;400
1911470;dog;300;400
1090277;cat;264;352
1247708;cat;360;640
1702092;cat;300;400
1762983;dog;266;400
1411000;dog;299;400
1240017;dog;360;640
1034916;cat;480;640
1582809;cat;480;360
1397563;cat;300;400
1496176;dog;480;360
1239219;cat;480;360
1304816;dog;300;400
1752837;dog;400;300
1422035;cat;400;300
1190501;dog;300;400
1424441;dog;150;200
1578086;cat;480;640
1569626;cat;480;360
1306040;dog;480;640
1852796;cat;640;640
1724859;dog;400;299
1194353;cat;400;300
1443627;dog;267;400
1742723;dog;300;400
1530667;dog;300;400
1409968;cat;300;400
1452836;cat;400;300
1010204;cat;300;400
1331153;dog;480;360
1494560;dog;300;400
1085589;cat;300;400
1150502;cat;589;640
1835539;dog;480;360
1135845;dog;299;400
1535494;cat;240;320
1599342;dog;400;225
1070742;cat;573;640
1944289;dog;300;400
1605481;cat;400;300
1748831;dog;480;270
1295545;cat;427;640
1737574;dog;427;640
1703361;cat;400;307
1441450;dog;300;400
1416781;cat;480;640
1977589;cat;480;271
1189829;dog;267;178
1920491;cat;588;640
1308013;cat;475;640
1148768;dog;480;360
1445588;dog;300;400
1440281;cat;400;300
1767506;dog;400;300
1534023;cat;400;300
1754523;cat;225;127
1335128;dog;400;300
1198249;cat;360;640
1584990;dog;360;640
1140127;dog;360;640
1843100;dog;480;270
1188979;cat;480;640
1078384;dog;480;348
1871843;cat;360;639
1859892;dog;400;315
1937673;dog;480;270
1866674;dog;304;400
1666969;dog;320;240
1474451;dog;640;640
1361792;cat;480;360
1293281;cat;300;400
1070105;cat;480;352
1408472;dog;480;270
1868223;cat;479;251
1446822;cat;360;640
1009417;cat;477;640
1729359;cat;639;640
1667671;dog;377;400
1082622;dog;300;400
1795041;dog;480;510
1989940;dog;300;400
1330759;cat;400;300
1289644;dog;400;225
1544535;dog;300;400
1696536;dog;480;360
1867488;dog;400;300
1883561;dog;400;283
1167000;dog;400;300
1648675;dog;400;300
1244656;cat;127;225
1516595;dog;400;300
1452196;cat;300;400
1028788;cat;400;225
1767361;cat;300;225
1300712;cat;479;640
1321435;cat;479;271
1167181;dog;300;400
1807745;cat;480;360
1328788;cat;299;400
1353414;cat;270;480
1361149;dog;400;300
1432048;cat;480;360
1229777;cat;400;300
1643988;cat;360;640
1314191;dog;480;400
1092025;cat;480;640
1343615;cat;360;640
1055302;dog;480;270
1996457;dog;480;360
1707519;cat;480;270
1993906;dog;267;400
1795752;dog;400;300
1721502;dog;399;225
1760051;cat;480;360
1629604;dog;300;400
1892476;cat;300;400
1040381;dog;400;300
1122964;dog;480;640
1649655;cat;166;221
1997788;dog;300;400
1339839;dog;480;270
1584382;cat;640;480
1106559;dog;434;640
1971675;cat;480;264
1999649;cat;225;400
1038134;cat;400;300
1313877;dog;400;300
1363500;cat;398;639
1733020;cat;480;270
1356846;dog;300;400
1936750;cat;300;400
1798513;cat;300;400
1684009;dog;480;640
1455455;cat;300;400
1082978;dog;360;640
1655899;dog;480;270
1298965;dog;299;400
1847601;dog;400;300
1555262;cat;480;360
1046097;dog;300;400
1591272;cat;480;320
1294983;dog;300;400
1385676;cat;480;360
1426907;cat;300;400
1092795;dog;426;639
1596835;dog;480;360
1751029;dog;400;266
1920866;dog;480;270
1821480;cat;480;640
1329968;cat;427;640
1788395;dog;400;300
1565743;cat;300;400
1185717;dog;299;400
1388313;cat;400;300
1183961;dog;480;270
1176349;cat;640;640
1890222;cat;300;400
1450691;dog;267;400
1073200;cat;400;300
1318765;dog;265;400
1342004;dog;400;267
1373437;cat;267;400
1101639;dog;300;400
1899206;dog;300;400
1769759;dog;400;326
1008133;cat;494;640
1273984;cat;400;326
1138232;cat;640;640
1673687;dog;480;360
1230371;dog;267;400
1204209;dog;480;360
1964894;dog;512;640
1427370;cat;640;640
1734657;cat;400;300
1979854;cat;300;400
1947938;cat;300;225
1233283;cat;289;400
1231525;cat;300;400
1883130;cat;300;400
1420095;cat;300;400
1725089;cat;300;400
1375089;dog;300;400
1228251;cat;480;360
1862631;cat;225;400
1939425;cat;480;360
1429985;cat;267;400
1186756;dog;300;400
1389882;dog;480;270
1643588;cat;400;286
1408779;cat;300;400
1004309;cat;400;300
1903951;dog;300;400
1149689;dog;400;300
1977928;dog;400;300
1916176;dog;480;640
1254642;cat;400;299
1880590;cat;300;400
1226846;cat;480;360
1636318;cat;226;400
1011129;cat;425;640
1868606;dog;480;270
1416484;dog;480;356
1666180;cat;400;400
1414462;dog;400;300
1009434;dog;400;300
1930824;cat;360;360
1262143;dog;389;466
1231378;cat;428;639
1441749;cat;480;447
1791728;dog;480;360
1818511;dog;400;267
1272603;cat;400;300
1802024;dog;480;431
1335760;cat;300;400
1167045;cat;480;360
1693001;cat;400;400
1577732;cat;480;640
1221479;dog;300;400
1459989;dog;427;640
